trustor_id,trustee_id
15,121
15,508
15,509
15,510
15,511
15,512
15,513
15,514
15,515
15,69
15,120
15,141
15,516
15,137
15,517
15,443
15,518
15,390
15,139
15,519
15,520
15,174
15,521
15,23
15,369
15,410
15,449
15,522
15,169
15,59
15,136
15,3
15,172
15,175
15,523
15,524
15,525
15,148
15,526
15,170
15,458
15,527
15,463
15,436
15,461
15,140
15,528
15,48
15,529
15,42
15,530
15,531
15,532
15,533
15,534
15,535
15,460
16,372
16,539
16,417
16,538
16,540
16,132
16,504
16,541
16,542
17,341
17,340
17,313
17,15
17,272
17,488
17,543
17,315
17,237
17,284
17,238
17,544
17,278
17,94
17,281
17,258
17,65
17,545
17,305
17,252
17,297
17,546
17,116
17,426
17,547
17,166
17,375
17,492
17,242
17,548
17,549
17,222
17,550
17,551
17,186
17,74
17,255
17,283
17,243
17,13
17,372
17,16
17,552
17,553
17,412
17,219
17,373
17,413
17,554
17,196
17,555
17,418
17,167
17,556
17,557
17,558
17,406
17,376
18,559
18,560
18,333
18,561
18,562
18,128
18,95
18,368
18,563
18,11
18,383
18,110
18,373
18,330
18,564
18,565
18,566
18,567
18,568
18,412
18,384
18,569
18,232
18,570
18,65
18,571
18,280
18,572
18,38
18,573
18,574
18,575
18,406
18,558
18,576
18,27
18,31
18,125
18,577
18,578
18,223
18,579
18,135
18,411
18,36
18,580
18,321
18,581
18,582
18,492
18,583
18,584
18,585
18,296
18,60
18,586
18,497
18,130
18,587
18,588
18,44
18,589
18,34
18,590
18,465
18,591
18,61
18,62
18,592
18,593
18,594
18,595
18,596
18,597
18,598
18,129
18,446
18,599
18,600
18,601
18,66
18,67
18,602
18,603
18,604
18,605
18,606
18,607
18,608
18,609
18,610
18,611
18,612
18,613
18,535
18,614
19,199
19,240
19,7
19,275
19,99
19,615
19,253
19,298
19,241
19,209
19,234
19,216
19,337
19,616
19,221
19,617
19,618
19,326
19,183
19,263
19,372
19,371
19,619
19,454
19,280
19,248
19,538
19,232
19,125
19,564
19,433
19,259
19,620
19,409
19,384
19,621
19,426
19,622
19,569
19,623
19,342
19,369
19,16
19,416
19,132
19,427
19,405
19,21
19,624
19,30
19,18
19,223
19,625
19,626
19,65
19,627
19,628
19,629
19,630
19,36
19,631
19,130
19,632
19,64
19,300
20,633
20,634
20,365
20,635
20,417
20,367
20,636
20,581
20,369
20,48
20,128
20,433
20,296
20,167
20,372
20,564
20,637
20,426
20,368
20,423
20,572
20,19
20,427
20,347
20,638
20,639
20,640
20,631
20,641
20,567
20,642
20,643
20,644
20,645
20,500
20,646
20,647
20,648
20,649
20,650
20,512
20,651
20,652
20,653
20,654
20,655
20,656
20,657
20,658
21,2
21,659
21,564
21,539
21,660
21,246
21,661
21,19
21,662
21,592
21,663
21,27
21,31
21,296
21,123
21,664
21,538
21,665
21,605
22,305
22,340
22,540
22,384
22,413
22,666
22,17
22,373
22,445
22,625
22,667
22,36
22,125
22,668
22,669
22,542
22,670
22,671
22,672
22,673
22,674
22,657
23,133
23,675
23,676
23,677
23,515
23,436
23,518
23,169
23,678
23,679
23,680
24,681
24,682
24,683
24,684
24,685
24,536
24,422
24,686
24,223
25,0
25,687
25,425
25,24
26,425
26,24
26,664
26,688
26,689
26,690
26,691
26,692
26,693
26,694
26,695
27,696
27,95
27,454
27,246
27,371
27,697
27,372
27,445
27,125
27,409
27,408
27,426
27,540
27,556
27,416
27,609
27,296
27,21
27,373
27,417
27,420
27,34
27,681
27,44
27,581
27,425
27,24
27,493
27,28
27,29
27,586
27,347
27,698
27,422
27,31
27,699
27,418
27,700
27,701
28,216
28,488
28,340
28,229
28,209
28,346
28,74
28,702
28,703
28,704
28,232
28,705
28,297
28,219
28,550
28,378
28,222
28,243
28,186
28,706
28,707
28,110
28,539
28,389
28,404
28,375
28,454
28,258
28,708
28,426
28,697
28,372
28,709
28,65
28,384
28,17
28,19
28,18
28,445
28,140
28,416
28,120
28,406
28,710
28,711
28,413
28,712
28,237
28,635
28,425
28,369
28,713
28,699
28,714
28,223
28,715
28,27
28,716
28,623
28,29
28,717
28,300
28,718
28,719
28,125
28,30
28,667
28,720
28,422
28,669
28,424
28,581
28,452
28,34
28,721
28,428
28,698
28,417
28,376
28,37
28,722
28,619
28,64
28,411
28,36
28,582
28,510
28,577
28,39
28,584
28,723
28,465
28,62
28,41
28,724
28,44
28,40
28,108
28,725
28,726
28,233
28,173
28,236
28,646
28,592
28,166
28,727
29,728
29,413
29,729
29,368
29,635
29,425
29,730
29,685
29,369
29,24
29,731
29,665
29,717
29,27
29,382
29,291
29,223
29,667
29,581
29,732
29,733
29,734
29,538
29,699
29,719
29,300
29,681
29,735
29,417
29,39
29,424
29,428
29,736
30,4
30,233
30,231
30,217
30,737
30,183
30,113
30,127
30,216
30,108
30,298
30,738
30,299
30,221
30,234
30,243
30,248
30,739
30,616
30,190
30,395
30,740
30,341
30,476
30,741
30,268
30,390
30,346
30,15
30,742
30,82
30,85
30,276
30,743
30,226
30,744
30,745
30,320
30,305
30,272
30,323
30,746
30,747
30,254
30,105
30,489
30,293
30,748
30,282
30,239
30,563
30,242
30,297
30,12
30,74
30,749
30,186
30,307
30,750
30,120
30,354
30,230
30,294
30,14
30,111
30,751
30,378
30,13
30,752
30,363
30,247
30,415
30,753
30,754
30,288
30,552
30,252
30,755
30,756
30,548
30,110
30,236
30,454
30,95
30,402
30,757
30,758
30,317
30,193
30,759
30,760
30,406
30,697
30,372
30,539
30,564
30,445
30,366
30,36
30,412
30,202
30,31
30,761
30,762
30,128
30,384
30,702
30,637
30,19
30,351
30,572
30,465
30,763
30,622
30,167
30,764
30,556
30,417
30,418
30,246
30,34
30,581
30,438
30,635
30,39
30,22
30,422
30,27
30,699
30,427
30,715
30,582
30,538
30,158
30,28
30,40
30,21
30,765
30,29
30,766
30,401
30,196
30,767
30,428
30,768
30,769
30,376
30,37
30,640
30,304
30,609
30,586
30,497
30,255
30,770
30,771
30,382
30,122
30,772
30,773
30,700
30,300
30,718
30,51
31,4
31,5
31,113
31,200
31,127
31,774
31,481
31,243
31,249
31,89
31,752
31,186
31,400
31,488
31,241
31,775
31,238
31,346
31,272
31,242
31,305
31,416
31,357
31,539
31,247
31,40
31,95
31,219
31,193
31,255
31,776
31,372
31,564
31,620
31,125
31,492
31,104
31,406
31,540
31,412
31,36
31,30
31,777
31,343
31,761
31,384
31,413
31,758
31,65
31,626
31,726
31,411
31,778
31,21
31,132
31,296
31,368
31,712
31,425
31,321
31,27
31,418
31,108
31,715
31,600
31,581
31,45
31,18
31,733
31,422
31,766
31,428
31,767
31,304
31,34
31,426
31,753
31,557
31,779
31,640
31,376
31,780
31,64
31,302
31,389
31,596
31,781
31,782
31,280
31,420
31,395
31,783
31,784
31,785
31,259
31,504
32,701
32,786
32,766
32,787
32,529
32,517
33,71
33,305
33,90
33,46
33,788
33,365
33,11
33,768
33,591
33,502
33,504
33,173
33,436
33,675
33,789
33,468
33,790
33,791
33,792
33,793
34,195
34,368
34,412
34,552
34,123
34,115
34,27
34,639
34,65
34,625
34,557
34,29
34,424
34,21
34,619
34,794
34,470
34,781
34,795
34,428
34,767
34,355
34,347
34,37
34,426
34,427
34,577
34,582
34,28
34,796
34,395
34,44
34,31
34,797
34,780
34,733
34,498
34,769
34,58
34,688
34,128
34,411
35,268
35,343
35,294
35,354
35,756
35,406
35,219
35,118
35,510
35,798
35,426
35,767
35,799
35,583
35,713
35,65
35,0
35,274
35,800
35,465
35,725
35,801
35,802
35,803
35,804
35,805
35,806
35,783
35,525
35,807
35,808
35,809
35,810
35,787
35,811
35,812
35,392
35,813
35,542
36,395
36,814
36,340
36,305
36,193
36,394
36,280
36,101
36,482
36,87
36,234
36,320
36,15
36,251
36,815
36,346
36,490
36,816
36,817
36,276
36,252
36,94
36,242
36,295
36,278
36,238
36,539
36,293
36,116
36,11
36,818
36,350
36,227
36,343
36,264
36,237
36,288
36,756
36,819
36,14
36,246
36,258
36,132
36,820
36,140
36,765
36,565
36,564
36,761
36,405
36,30
36,20
36,821
36,215
36,31
36,777
36,223
36,219
36,417
36,425
36,24
36,492
36,418
36,822
36,22
36,195
36,823
36,795
36,29
36,376
36,667
36,824
36,732
36,582
36,619
36,728
36,711
36,125
36,825
36,424
36,423
36,422
36,826
36,196
36,65
36,428
36,382
36,579
36,28
36,581
36,585
36,827
36,19
36,828
36,625
36,577
36,304
36,390
36,404
36,630
36,736
36,829
36,830
36,831
36,426
36,832
36,123
36,833
37,539
37,562
37,300
37,296
37,405
37,817
37,712
37,454
37,774
37,697
37,759
37,581
37,620
37,761
37,48
37,552
37,21
37,623
37,758
37,795
37,368
37,430
37,711
37,27
37,834
37,445
37,347
37,40
37,125
37,423
37,321
37,596
37,510
37,417
37,389
37,733
37,34
37,427
37,768
37,428
37,640
37,557
37,582
37,46
37,630
37,835
37,698
37,39
37,828
37,41
37,625
37,586
37,30
37,411
37,167
38,184
38,6
38,618
38,836
38,94
38,371
38,104
38,372
38,564
38,837
38,501
38,376
38,21
38,733
39,132
39,445
39,373
39,540
39,413
39,761
39,405
39,19
39,300
39,838
39,428
39,28
39,29
39,461
39,733
39,37
39,769
39,420
39,839
40,840
40,286
40,346
40,758
40,278
40,74
40,739
40,232
40,841
40,230
40,548
40,725
40,562
40,717
40,31
40,246
40,842
40,636
40,843
40,415
40,844
40,248
40,412
40,584
40,540
40,845
40,817
40,343
40,661
40,846
40,296
40,167
40,427
40,702
40,664
40,667
40,720
40,37
40,30
40,576
40,300
40,507
40,39
40,428
40,236
40,158
40,135
40,510
40,769
40,46
40,847
40,848
40,395
40,196
40,733
40,698
40,849
40,850
40,826
40,423
40,44
40,835
40,524
40,125
40,851
40,588
40,392
40,42
40,852
40,376
40,853
40,41
40,723
40,586
40,854
40,855
40,411
40,123
40,389
40,45
40,625
40,856
40,857
40,28
40,858
40,567
41,81
41,219
41,125
41,167
41,44
41,395
41,27
41,623
41,859
41,718
41,428
41,723
41,577
41,551
41,733
41,581
41,592
41,430
41,596
41,46
41,698
41,860
41,630
41,169
41,37
41,58
41,861
41,632
41,638
41,123
41,432
41,411
41,862
41,445
41,126
41,582
41,851
41,765
41,498
41,28
41,40
41,863
41,62
41,724
41,702
41,300
41,669
41,586
41,42
41,782
41,864
41,255
41,625
41,865
41,118
41,835
41,108
42,106
42,228
42,226
42,242
42,46
42,15
42,65
42,202
42,433
42,756
42,104
42,412
42,661
42,376
42,555
42,765
42,246
42,838
42,664
42,734
42,854
42,577
42,723
42,866
42,40
42,867
42,41
42,273
42,510
42,369
42,702
42,868
42,67
42,599
42,869
42,763
42,870
42,871
42,872
42,262
42,873
42,874
42,410
42,875
42,453
42,138
42,151
42,592
42,524
42,436
42,172
42,876
42,877
42,878
42,169
42,879
42,127
42,442
42,145
42,456
42,880
42,14
42,881
42,882
42,883
42,465
42,176
42,529
42,461
43,5
43,91
43,788
43,196
43,418
43,437
43,736
43,831
43,375
43,884
43,885
43,167
43,886
43,711
43,810
43,786
43,887
43,888
43,889
43,890
44,564
44,553
44,409
44,536
44,891
44,406
44,892
44,21
44,167
44,863
44,734
44,410
44,558
44,433
44,709
44,893
44,894
44,422
44,41
44,895
44,115
44,712
44,425
44,685
44,24
44,426
44,376
44,418
44,27
44,732
44,29
44,701
44,347
44,778
44,718
44,768
44,795
44,31
44,428
44,34
44,583
44,37
44,896
44,829
44,430
44,897
44,852
44,557
44,39
44,688
44,898
44,46
44,783
44,40
44,640
44,854
44,596
44,62
44,510
44,498
44,638
44,724
44,690
45,258
45,65
45,376
45,27
45,420
45,31
45,596
45,639
45,630
45,862
45,688
45,899
45,900
45,382
45,67
45,901
45,902
45,867
45,861
45,557
45,782
45,457
45,466
45,125
45,903
45,904
45,167
45,423
45,498
45,905
45,40
45,906
45,907
45,499
45,300
45,631
45,908
46,97
46,190
46,177
46,101
46,102
46,226
46,71
46,189
46,224
46,203
46,211
46,909
46,910
46,182
46,6
46,184
46,376
46,225
46,5
46,99
46,72
46,113
46,545
46,111
46,85
46,82
46,15
46,268
46,743
46,911
46,912
46,913
46,89
46,267
46,315
46,394
46,266
46,115
46,91
46,914
46,284
46,94
46,275
46,329
46,290
46,10
46,116
46,377
46,286
46,36
46,362
46,292
46,311
46,915
46,316
46,325
46,916
46,917
46,404
46,231
46,918
46,375
46,548
46,11
46,919
46,920
46,289
46,921
46,356
46,922
46,294
46,283
46,380
46,13
46,364
46,317
46,333
46,923
46,297
46,8
46,309
46,754
46,293
46,924
46,379
46,366
46,745
46,562
46,414
46,95
46,454
46,20
46,925
46,926
46,738
46,620
46,927
46,639
46,565
46,296
46,426
46,539
46,232
46,564
46,709
46,409
46,104
46,540
46,408
46,412
46,384
46,223
46,19
46,628
46,351
46,158
46,246
46,17
46,14
46,433
46,405
46,877
46,635
46,425
46,714
46,27
46,681
46,424
46,767
46,928
46,30
46,896
46,929
46,930
46,931
46,135
46,775
46,417
46,37
46,355
46,583
46,735
46,432
46,584
46,932
46,711
46,769
46,38
46,596
46,630
46,64
46,828
46,492
46,39
46,933
46,934
46,860
46,582
46,935
46,581
46,936
46,458
46,389
46,725
46,632
46,18
46,937
46,566
46,938
46,939
46,44
46,940
46,722
46,724
46,466
46,874
46,848
46,119
46,62
46,510
46,941
46,557
46,831
46,782
46,41
46,52
46,942
46,300
46,862
46,392
46,465
46,943
46,122
46,121
46,944
46,255
46,34
46,854
46,945
46,524
46,875
46,718
46,321
46,150
46,946
46,124
46,132
46,947
46,590
46,456
46,835
46,800
46,948
46,271
46,949
46,127
46,130
46,3
46,420
46,950
46,799
46,259
46,580
46,723
46,274
46,834
46,173
46,951
46,120
46,509
46,47
46,125
46,952
46,953
46,586
46,236
46,954
46,955
46,956
46,957
46,958
46,959
46,256
46,280
46,452
46,502
46,960
46,961
46,436
46,669
46,100
46,962
46,108
46,963
46,470
46,964
46,965
46,43
46,523
46,423
46,65
46,395
46,966
46,411
46,967
46,968
46,0
46,567
46,61
46,600
46,128
46,42
46,969
46,970
46,327
46,971
46,812
46,541
46,972
46,973
46,974
47,0
48,99
48,216
48,107
48,305
48,326
48,190
48,330
48,480
48,268
48,104
48,921
48,539
48,697
48,20
48,37
48,52
48,0
48,975
48,129
48,61
48,872
48,578
48,976
48,599
48,538
48,969
48,553
48,121
48,670
48,67
48,139
48,609
48,977
48,978
48,438
48,430
48,506
48,979
48,218
48,446
48,980
48,172
48,529
48,127
48,884
48,467
48,433
48,881
48,524
49,0
49,981
50,596
50,502
50,0
50,982
50,677
50,983
50,717
50,739
50,769
50,173
50,884
50,60
50,984
50,985
50,986
50,523
50,987
50,971
50,988
50,520
50,602
50,989
50,990
50,991
50,992
50,993
50,994
50,355
50,995
50,996
50,997
50,720
50,998
50,888
50,437
50,999
50,1000
50,1001
50,1002
50,1003
50,551
50,1004
50,1005
50,1006
51,196
51,1007
51,567
51,411
51,713
51,58
51,52
51,591
51,1008
51,215
51,1009
51,718
51,0
52,48
52,57
52,51
53,58
54,0
55,221
55,488
55,188
55,298
55,216
55,68
55,341
55,202
55,323
55,394
55,382
55,702
55,230
55,756
55,199
55,551
55,765
55,0
55,248
55,859
55,457
55,1010
55,812
55,1011
55,971
55,888
55,1012
55,996
55,1013
55,1014
55,1015
55,1001
55,775
55,274
55,693
55,647
55,644
55,1016
55,1017
55,845
56,723
56,0
57,52
57,0
57,1018
58,412
58,1019
58,624
58,767
58,619
58,723
58,585
58,631
58,577
58,452
58,432
58,588
58,41
58,498
58,124
58,34
58,710
58,51
58,261
58,53
58,0
58,60
58,1020
58,1021
58,445
58,670
58,1022
58,1023
58,129
58,61
58,592
58,593
58,609
58,173
58,594
58,962
58,1024
58,953
58,1025
58,504
58,437
58,558
58,67
58,1026
58,69
58,430
59,0
59,708
59,976
59,960
59,136
59,444
59,1027
59,454
59,515
59,1028
59,69
59,456
59,1029
59,273
59,169
60,926
60,384
60,38
60,763
60,425
60,158
60,430
60,769
60,852
60,602
60,586
60,50
60,0
60,58
60,1030
60,567
60,504
60,717
60,64
60,578
60,558
60,1031
60,1002
60,612
60,134
60,871
60,453
60,145
60,135
60,345
60,881
60,698
60,1032
60,140
60,1033
60,1034
60,3
60,1035
60,679
60,531
60,1036
60,1037
60,529
60,120
60,1038
60,496
60,1039
60,1040
60,502
60,764
60,533
60,1041
60,727
60,461
60,1042
60,1043
60,532
60,273
60,986
60,460
60,984
60,720
60,465
60,1044
60,1045
60,509
60,885
60,525
60,1046
60,517
60,173
60,1047
60,524
60,452
60,993
60,514
60,523
60,1048
60,1049
60,1050
60,1051
60,1052
61,48
61,130
61,420
61,58
61,1020
61,1053
61,1054
61,1008
61,1055
61,592
61,602
61,1056
61,67
61,582
61,63
62,312
62,37
62,60
62,554
62,373
62,406
62,637
62,416
62,21
62,134
62,947
62,629
62,18
62,824
62,583
62,630
62,1057
62,580
62,36
62,43
62,584
62,524
62,67
62,764
62,1058
62,510
62,933
62,935
62,46
62,423
62,39
62,958
62,432
62,495
62,938
62,723
62,832
62,420
62,725
62,736
62,799
62,395
62,1059
62,962
62,28
62,40
62,860
62,854
62,44
62,722
62,1060
62,1061
62,631
62,851
62,376
62,466
62,408
62,724
62,853
62,41
62,1062
62,948
62,411
62,45
62,641
62,498
62,1063
62,496
62,1064
62,1065
62,1066
62,509
62,52
62,718
62,128
62,578
62,0
62,1020
62,1067
62,1068
62,445
62,1069
62,129
62,258
62,61
62,1070
62,838
62,125
62,140
62,1071
62,1072
62,852
62,58
62,504
63,1073
63,114
63,1074
63,61
63,1075
63,604
64,1
64,101
64,214
64,75
64,80
64,81
64,290
64,617
64,83
64,1076
64,5
64,471
64,97
64,909
64,234
64,73
64,1077
64,741
64,264
64,298
64,1078
64,221
64,127
64,113
64,1079
64,363
64,328
64,340
64,299
64,476
64,85
64,479
64,256
64,390
64,255
64,107
64,268
64,393
64,104
64,394
64,226
64,1080
64,1081
64,89
64,313
64,272
64,559
64,9
64,115
64,36
64,314
64,200
64,241
64,488
64,322
64,10
64,92
64,15
64,315
64,438
64,327
64,275
64,219
64,94
64,276
64,277
64,284
64,325
64,1082
64,306
64,282
64,1083
64,1084
64,1085
64,563
64,1086
64,96
64,914
64,316
64,186
64,362
64,553
64,358
64,111
64,375
64,702
64,166
64,1087
64,307
64,289
64,356
64,74
64,116
64,705
64,922
64,294
64,293
64,750
64,752
64,378
64,723
64,333
64,364
64,297
64,545
64,561
64,1088
64,1089
64,1002
64,304
64,8
64,288
64,292
64,1090
64,308
64,11
64,1091
64,539
64,1092
64,489
64,366
64,461
64,774
64,125
64,371
64,756
64,697
64,372
64,564
64,670
64,409
64,1093
64,759
64,412
64,540
64,426
64,14
64,232
64,433
64,384
64,406
64,661
64,416
64,408
64,38
64,892
64,21
64,628
64,1094
64,842
64,763
64,296
64,246
64,727
64,1095
64,681
64,413
64,893
64,711
64,635
64,237
64,196
64,24
64,1096
64,714
64,223
64,623
64,27
64,28
64,34
64,424
64,45
64,29
64,766
64,425
64,795
64,576
64,1097
64,768
64,428
64,135
64,417
64,1098
64,31
64,581
64,1099
64,860
64,1100
64,41
64,769
64,376
64,46
64,828
64,39
64,65
64,698
64,19
64,577
64,854
64,688
64,432
64,1101
64,44
64,641
64,586
64,782
64,906
64,119
64,231
64,126
64,300
64,718
64,852
64,590
64,592
64,3
64,944
64,1102
64,524
64,120
64,959
64,1103
64,961
64,248
64,54
64,567
64,61
64,975
64,454
64,848
64,62
64,451
64,1104
64,1105
64,1106
64,1107
64,129
64,1108
64,1109
64,1110
64,1111
64,128
64,594
64,604
64,558
64,236
64,1112
64,1075
64,383
65,208
65,6
65,390
65,85
65,265
65,89
65,328
65,1113
65,836
65,329
65,94
65,10
65,1114
65,8
65,282
65,553
65,343
65,350
65,232
65,166
65,275
65,17
65,375
65,289
65,12
65,705
65,281
65,283
65,297
65,922
65,13
65,294
65,111
65,95
65,45
65,898
65,1115
65,247
65,754
65,9
65,11
65,1116
65,696
65,404
65,417
65,402
65,1117
65,636
65,366
65,367
65,1118
65,566
65,1119
65,120
65,1092
65,842
65,371
65,756
65,20
65,1120
65,272
65,564
65,42
65,639
65,565
65,351
65,1121
65,725
65,15
65,540
65,259
65,1021
65,296
65,681
65,384
65,662
65,750
65,37
65,19
65,626
65,140
65,355
65,1122
65,586
65,557
65,714
65,44
65,699
65,433
65,115
65,425
65,418
65,577
65,408
65,223
65,715
65,34
65,28
65,600
65,27
65,36
65,125
65,41
65,14
65,581
65,369
65,29
65,31
65,510
65,376
65,766
65,426
65,768
65,427
65,854
65,420
65,631
65,492
65,630
65,1123
65,64
65,1081
65,688
65,902
65,18
65,831
65,1124
65,638
65,567
65,411
65,236
65,35
65,956
65,436
65,807
65,46
65,248
65,1020
65,1125
65,868
65,0
65,504
65,127
65,132
65,970
65,590
65,857
65,1126
65,1127
65,1128
65,1129
66,1130
66,395
66,54
