user_id,item_id,rating
0,377,5
0,378,5
0,379,1
0,380,5
0,381,5
0,382,5
0,383,5
0,384,5
0,385,4
0,386,4
0,387,5
0,388,5
0,389,5
0,390,4
0,391,5
0,392,5
0,393,5
0,394,5
0,395,5
0,396,5
0,397,5
0,398,5
0,399,5
0,400,4
0,401,4
0,402,4
0,403,5
0,404,5
0,405,5
0,406,5
0,407,5
0,408,5
0,409,4
0,410,5
0,411,5
0,412,3
0,413,5
0,414,5
0,415,5
0,416,1
0,417,5
0,418,4
0,419,4
0,420,5
0,421,5
0,422,5
0,423,4
0,424,5
0,425,5
0,426,5
0,427,4
0,428,2
0,429,5
0,430,5
0,431,4
0,432,3
0,433,5
0,434,5
0,435,5
0,436,5
0,437,5
0,438,3
0,439,4
0,440,4
0,441,1
0,442,4
0,443,5
0,444,3
0,445,1
0,446,5
0,447,5
0,448,5
0,449,5
0,450,5
0,451,5
0,452,5
0,453,3
0,454,5
0,455,5
0,456,5
0,457,5
0,458,5
0,459,5
0,460,5
0,461,5
0,462,5
0,463,1
0,464,5
0,465,5
0,466,5
0,467,5
0,468,5
0,469,5
0,470,5
0,471,3
0,472,5
0,473,5
0,474,3
0,475,4
0,476,5
0,477,5
0,478,5
0,479,5
0,480,3
0,481,5
0,482,5
0,483,5
0,484,5
0,485,5
0,486,5
0,487,1
0,488,5
0,489,5
0,490,5
0,491,3
0,492,5
0,307,3
0,493,5
0,494,5
0,495,5
0,496,5
0,497,4
0,498,5
0,499,3
0,500,5
0,501,1
0,502,5
0,503,5
0,504,5
0,505,5
0,506,4
0,507,5
0,508,5
0,509,5
0,510,5
0,511,5
0,512,5
0,513,5
0,514,5
0,515,3
0,516,5
0,517,5
0,518,5
0,519,4
0,520,5
0,521,4
0,522,5
0,523,5
0,524,4
0,525,5
0,526,5
0,527,5
0,528,4
0,529,4
0,530,5
0,531,3
0,532,3
0,533,4
0,534,5
0,535,1
0,536,5
0,537,5
0,538,1
0,539,5
0,540,5
0,541,5
0,542,2
0,543,5
0,544,5
0,545,5
0,546,5
0,547,4
0,548,5
0,549,5
0,550,5
0,551,5
0,552,4
0,553,4
0,554,4
0,555,4
0,556,5
0,557,5
0,558,5
0,559,5
0,560,4
0,561,4
0,562,5
0,563,3
0,564,5
0,565,4
0,566,5
0,567,1
0,568,5
0,569,5
0,570,5
0,571,5
0,572,4
0,573,5
0,574,5
0,575,4
0,576,5
0,577,5
0,578,4
0,579,4
0,580,5
0,581,4
0,582,4
0,583,5
0,584,5
0,585,5
0,586,4
0,587,5
0,588,5
0,589,5
0,590,4
0,591,5
0,592,5
0,593,5
0,594,5
0,595,5
0,596,4
0,597,1
0,598,5
0,599,5
0,600,5
0,601,4
0,602,5
0,603,4
0,604,5
0,605,5
0,606,1
0,607,5
0,608,5
0,609,5
0,610,5
0,611,5
0,612,5
0,613,4
0,614,5
0,615,5
0,616,5
0,617,5
0,618,5
0,619,5
0,606,2
0,620,4
0,621,5
0,622,5
0,623,5
0,624,5
0,625,5
0,626,5
0,627,4
0,628,5
0,629,5
0,630,5
0,631,4
0,632,4
0,633,4
0,634,4
0,635,4
0,636,5
0,637,5
0,638,4
0,639,4
0,640,5
0,641,5
0,642,5
0,643,5
0,644,4
0,645,5
0,646,5
0,647,4
0,648,5
0,649,5
0,650,5
0,651,5
0,652,5
0,653,4
0,654,5
0,655,5
0,656,5
0,657,5
0,658,3
0,659,5
0,660,4
0,661,5
0,662,5
0,663,5
0,664,4
0,665,5
0,666,5
0,667,5
0,668,5
0,669,5
0,670,5
0,671,5
0,247,5
0,672,4
0,673,4
0,674,4
0,675,4
0,676,4
0,677,4
0,678,5
0,679,5
0,680,5
0,681,3
0,682,5
0,683,5
0,684,5
0,685,5
0,686,3
0,687,3
0,688,5
0,689,3
0,690,5
0,691,5
0,692,5
0,693,5
0,694,5
0,695,3
0,696,5
0,697,5
0,698,4
0,699,4
0,700,5
0,701,5
0,702,5
0,703,4
0,704,4
0,705,4
0,706,4
0,707,4
0,708,4
0,709,5
0,710,4
0,711,5
0,712,5
0,713,4
0,714,5
0,715,5
0,716,4
0,717,5
0,718,5
0,719,5
0,720,4
0,721,5
0,722,3
0,723,5
0,724,5
0,725,1
0,726,3
0,727,5
0,728,5
0,729,2
1,730,5
1,731,4
1,732,5
1,733,5
1,734,5
1,735,5
1,736,5
1,737,5
1,738,5
1,739,5
1,740,5
1,741,5
1,742,4
1,743,4
1,744,5
1,745,4
1,746,4
1,747,4
1,748,5
1,749,5
2,750,5
2,751,5
2,752,5
2,753,5
2,754,5
2,755,5
2,756,5
2,757,4
2,758,5
2,759,5
2,760,5
2,761,5
2,762,5
2,763,5
2,764,5
2,765,5
2,766,5
2,767,4
2,768,5
2,769,5
2,770,5
2,771,5
2,728,5
3,772,5
3,773,5
3,730,5
3,774,4
3,775,5
3,776,5
3,777,5
3,778,2
3,779,5
3,780,5
3,781,4
3,782,5
3,783,3
3,784,5
3,785,5
3,786,5
3,787,5
3,788,5
3,789,5
3,790,5
3,791,5
3,792,5
3,793,5
3,794,5
3,795,5
3,796,5
3,797,5
3,798,3
3,799,5
3,800,5
3,801,3
3,802,5
3,803,5
3,804,5
3,805,5
3,806,4
3,807,5
3,808,3
3,809,5
3,810,5
3,811,5
3,812,3
3,813,4
3,814,4
3,815,5
3,816,5
3,817,5
3,818,2
3,819,5
3,820,5
3,821,5
3,822,5
3,823,4
3,824,3
3,825,5
3,826,5
3,827,4
3,828,5
3,829,4
3,830,4
3,831,5
3,832,5
3,833,5
3,834,5
3,835,5
3,836,5
3,837,5
3,838,5
3,839,5
3,840,4
3,841,4
3,842,5
3,843,5
3,844,5
3,845,1
3,846,4
3,847,5
3,848,5
3,849,3
3,850,5
3,851,4
3,852,5
3,853,5
3,854,5
3,855,5
3,856,5
3,857,4
3,858,5
3,859,5
3,860,3
3,861,5
3,862,5
3,863,5
3,864,5
3,865,4
3,866,5
3,573,5
3,867,5
3,868,5
3,869,4
3,870,5
3,871,4
3,872,4
3,873,5
3,874,4
3,875,4
3,876,4
3,877,3
3,878,5
3,879,5
3,880,5
3,668,5
3,881,5
3,882,5
3,883,3
3,884,5
3,885,4
3,886,5
3,887,5
3,888,4
3,889,5
3,890,5
3,891,5
3,892,5
3,893,2
3,894,4
3,895,2
3,896,4
3,897,5
3,898,5
3,899,5
3,900,1
3,901,5
3,902,5
3,903,5
3,904,1
3,905,5
3,906,5
3,907,5
3,908,2
3,909,5
3,910,5
3,911,5
3,912,4
3,913,5
3,513,5
3,914,5
3,915,2
3,916,5
3,917,5
3,918,4
3,919,1
3,618,5
3,920,2
3,921,4
3,922,4
3,923,4
3,924,1
3,925,5
3,926,5
3,490,5
3,927,5
3,928,4
3,929,5
3,930,5
3,931,5
3,932,3
3,933,5
3,934,5
3,728,5
3,935,3
3,936,5
3,937,4
3,938,5
3,939,4
3,940,5
3,941,5
3,942,3
3,943,5
3,944,5
3,945,4
3,946,5
3,947,5
3,948,5
3,949,5
3,950,4
3,951,3
3,952,4
3,953,4
3,954,4
3,889,5
3,955,2
4,956,4
4,957,5
4,958,5
4,60,5
4,622,5
4,959,3
4,644,4
4,490,3
4,960,3
4,121,5
4,961,4
4,962,4
4,762,3
4,963,5
4,964,4
4,965,5
4,966,3
4,967,5
4,968,4
4,969,4
4,970,4
4,971,4
4,972,5
5,973,5
5,974,5
5,361,4
5,975,4
5,976,5
5,977,4
5,978,5
5,979,5
5,980,5
5,981,4
5,982,5
5,983,2
5,984,4
5,985,5
5,986,5
5,274,3
5,987,5
5,988,5
5,989,5
5,990,5
5,991,5
5,992,2
5,993,5
5,994,2
5,995,4
5,996,5
5,997,4
5,998,4
5,999,4
5,1000,5
5,1001,4
5,1002,5
5,1003,5
5,1004,5
5,1005,5
5,1006,4
5,1007,4
5,1008,4
5,1009,5
5,1010,5
5,1011,5
5,1012,5
5,1013,4
5,1014,5
5,1015,4
5,1016,2
5,1017,5
5,1018,5
5,1019,5
5,449,5
5,1020,5
5,1021,5
5,1022,5
5,1023,5
5,1024,4
5,609,5
5,1025,5
5,1026,5
5,578,5
5,1027,5
5,1028,5
5,1029,5
5,1030,5
5,1031,1
5,1032,3
5,1033,5
5,1034,5
5,1035,5
5,1036,5
5,1037,4
5,1038,5
5,1039,4
5,1040,5
5,1041,1
5,1042,5
5,1043,5
5,1044,5
5,1045,5
5,1046,5
5,1047,5
5,1048,4
5,1049,4
5,1050,5
5,1051,4
5,1052,4
5,1053,4
6,1054,5
6,1055,3
6,1056,4
6,1057,4
6,730,5
6,1058,5
6,1059,5
6,1060,5
6,1061,5
6,36,5
6,1062,5
6,1063,5
6,1064,5
6,1065,1
6,276,1
6,1066,5
6,1067,5
6,447,2
6,1068,4
6,1069,5
6,1070,5
6,1071,5
6,1072,5
6,1073,5
6,1074,3
6,1075,1
6,1076,5
6,1077,4
6,1078,5
6,1079,5
6,187,3
6,1080,4
6,1081,5
6,1082,3
6,1083,5
6,1084,5
6,1085,4
6,1086,4
6,1087,4
6,1088,5
6,1089,5
6,1090,5
6,1091,5
6,1092,4
6,1093,5
6,1094,4
6,1095,5
6,202,2
6,1096,5
6,1097,5
6,1098,3
6,1099,4
6,1100,5
6,1101,5
6,1102,3
6,1103,5
6,344,5
6,1104,5
6,1105,5
6,1106,2
6,1107,3
6,1108,5
6,1109,5
6,1110,3
6,1111,5
6,1112,3
6,1113,3
6,1114,5
6,1115,5
6,1116,5
6,1117,4
6,339,4
6,1118,4
6,1119,4
6,1120,5
6,1121,3
6,1122,4
6,564,5
6,1123,4
6,1124,5
6,1125,5
7,1126,3
7,1127,4
7,1128,4
7,1129,5
7,1130,5
7,1131,5
7,1132,5
7,1133,5
7,1134,4
7,501,1
7,1135,4
7,1136,5
7,1137,5
7,1138,3
7,1139,4
7,1140,3
7,1141,5
7,1142,5
7,1143,4
7,1144,5
7,1145,3
7,1146,4
7,1147,4
7,1148,4
7,1149,4
7,1150,5
7,1151,4
7,1152,4
7,1153,5
7,1154,4
7,1155,3
7,1156,3
7,1157,4
7,1158,5
7,1159,4
7,1160,5
7,1161,5
7,1162,4
7,1163,5
7,1164,5
7,1165,3
7,1166,3
7,1167,5
7,1168,5
7,1169,5
7,1170,5
7,1171,4
7,1172,4
7,1173,4
7,1174,4
7,1175,4
7,1176,4
7,1177,5
7,1178,3
7,1179,5
7,1180,5
7,1181,4
7,1182,5
7,1183,5
7,1184,5
7,1185,5
7,1186,5
7,1187,4
7,1188,5
7,1189,5
7,1190,4
7,1191,3
7,1192,5
7,1193,4
7,1194,3
7,1195,3
7,1196,4
7,1197,4
7,1198,4
7,1199,5
7,1200,4
7,1201,4
7,1202,5
7,1203,4
7,1204,4
7,1205,5
7,1206,5
7,1207,5
7,1208,5
7,1209,4
7,1210,4
7,1211,4
7,1212,5
7,1213,5
7,1214,4
7,1215,2
7,1216,5
7,1217,5
7,1218,5
7,1219,5
7,1220,5
7,1221,5
7,1222,5
7,1223,5
7,1224,4
7,1225,5
7,1226,5
7,1227,5
7,1228,2
7,1229,4
7,1230,4
7,1231,3
7,1232,3
7,1233,5
7,1234,5
7,1235,4
7,1236,5
7,1237,5
7,1238,5
7,1239,5
7,1240,3
7,1241,5
7,1242,2
7,1243,4
7,1244,3
7,1245,5
7,1246,4
7,1247,5
7,1248,4
7,1249,3
7,1250,4
7,1251,3
8,1252,5
8,1253,5
8,1254,5
8,340,4
8,1255,5
8,1256,5
8,1257,4
8,1258,5
8,1259,5
8,1260,5
8,1261,4
8,1262,1
8,1263,5
8,1264,4
8,1265,4
8,1266,5
8,1267,4
8,1268,3
8,1269,5
8,1270,5
8,1271,5
8,1272,4
8,1273,5
8,1274,4
8,1275,5
8,1276,3
8,1277,5
8,1278,5
8,1279,5
8,1280,5
8,1281,5
8,1282,5
8,1283,5
8,1284,5
8,1285,4
8,1286,5
8,1287,5
8,1288,2
8,1289,5
8,1290,5
8,1291,4
8,1292,3
8,1293,4
8,1294,5
8,1295,5
8,1296,5
8,1297,5
8,1298,1
8,1299,5
8,1300,5
8,1301,4
8,1302,5
8,1303,5
8,1304,5
8,1305,5
8,1306,5
8,1307,5
8,1308,4
8,1309,4
8,1310,5
8,1311,5
8,1312,4
8,1313,5
8,1314,5
8,1315,5
8,1316,4
8,1317,5
8,1318,5
8,1319,2
8,1320,4
8,1321,3
8,1322,2
8,1323,4
8,1324,4
8,1325,4
8,1326,5
8,1327,5
8,1328,5
8,1329,4
8,1330,3
8,1331,5
8,1332,5
8,1333,4
8,1334,5
8,1335,5
8,1336,3
8,1337,4
8,1338,5
8,609,4
8,1339,4
8,1340,5
8,1341,5
8,1342,5
8,1343,5
8,1344,4
8,1345,5
8,1346,4
8,1347,5
8,1348,2
8,1349,3
8,804,1
8,1350,5
8,1351,5
8,1352,2
8,1353,5
8,1354,5
8,1355,5
8,1356,4
8,1357,5
8,1358,2
8,1359,3
8,1360,5
8,1361,5
8,1362,4
8,1363,4
8,1364,5
8,1365,2
8,1366,5
8,1367,5
8,1368,4
8,1369,4
8,1370,4
8,1371,5
8,1372,5
8,1373,4
8,1374,4
8,1375,5
8,1376,2
8,1377,5
8,446,5
8,1378,5
8,1379,3
8,1380,1
8,1381,2
8,1382,3
8,1383,2
8,1384,4
8,915,5
8,1385,5
8,1386,3
8,1387,4
8,1388,5
8,1389,5
8,1390,4
8,1391,5
8,1392,5
8,1393,5
8,1394,5
8,1395,4
8,1396,4
8,1397,3
8,1398,5
8,1399,5
8,1400,5
8,1401,5
8,1402,5
8,1403,5
8,1404,4
8,1405,5
8,1406,5
8,1407,1
8,1408,4
8,1409,5
8,1006,3
8,1410,4
8,1411,4
8,1412,5
8,1413,5
8,1414,1
8,1415,5
8,1416,3
8,1417,5
8,1418,5
8,1419,5
8,1420,4
8,451,2
8,1421,5
8,1422,4
8,1423,5
8,1424,2
8,1425,5
8,1426,5
8,1427,4
8,1428,4
8,1429,5
8,1430,5
8,1431,5
8,1432,3
8,1433,5
8,1434,5
8,576,1
8,1435,5
8,1436,3
8,1437,5
8,1438,3
8,1439,5
8,1440,4
8,1441,5
8,1442,2
8,1443,5
8,1444,5
8,1445,3
8,1446,4
8,1447,5
8,1448,3
8,1449,4
8,1450,5
8,1451,5
8,1452,2
8,1453,4
8,1454,3
8,1455,5
8,1456,5
8,1457,5
8,1458,5
8,1459,2
8,1460,5
8,1461,5
8,1462,4
8,1463,5
8,1464,2
8,1465,5
8,1466,5
8,1467,5
8,1468,5
8,1469,5
8,1470,5
8,1471,4
8,1472,5
8,1473,5
8,1474,5
8,1475,5
8,1476,5
8,1477,5
8,1478,4
8,1479,1
8,1480,4
8,1481,4
8,1482,3
8,1483,4
8,1484,3
8,1485,1
8,1486,5
8,1487,3
8,1488,5
8,1489,5
8,1490,5
8,1491,3
8,1492,5
8,1493,5
8,1494,5
8,1495,5
8,1496,4
8,1497,5
8,1498,5
8,1499,4
8,1500,5
8,1501,4
8,1502,4
8,1503,5
8,1504,5
8,1505,5
8,1506,5
8,1507,4
8,1508,5
8,1509,5
8,1510,5
8,1511,5
8,1512,2
8,1513,3
8,1514,5
8,1515,5
8,1516,5
8,1517,5
8,1518,4
8,1519,4
8,1520,5
8,1521,5
8,1522,4
8,1523,4
8,1524,3
8,1525,4
8,1526,4
8,1527,5
8,1528,3
8,1529,3
8,1530,5
8,1531,5
8,1532,5
8,1533,5
8,1534,3
8,1535,4
8,1536,3
8,1537,5
8,1538,5
8,1539,4
8,1540,4
8,1541,5
8,1542,5
8,1543,5
8,1544,4
8,1545,4
8,1546,5
8,1547,5
8,1548,5
8,1549,5
8,1550,5
8,1551,4
8,1552,5
8,1553,5
8,1554,5
8,1555,5
8,1556,4
8,1557,5
8,1558,4
8,1559,5
8,1560,4
8,1561,5
8,1562,5
8,1563,4
8,1564,4
8,1565,4
8,1566,5
8,1567,2
8,1568,4
8,1569,5
8,1570,5
8,1571,4
8,1572,5
8,1573,4
8,1574,4
8,1575,5
8,1576,2
8,1577,2
8,1578,2
8,902,3
8,1579,5
8,1580,3
8,1581,4
8,1582,1
8,1583,5
8,1584,5
8,1585,5
8,1586,4
8,1587,3
8,1588,5
8,1589,5
8,1590,5
8,1591,3
8,1592,4
8,1593,4
8,1594,5
8,1595,5
8,1596,1
8,1597,3
8,1598,5
8,1599,3
8,1600,4
8,1601,5
8,1602,5
8,1603,4
8,1604,4
8,1605,5
8,1606,5
8,1607,3
8,1608,5
8,1609,4
8,490,3
8,1610,5
8,1611,2
8,1612,3
8,1613,2
8,1614,5
8,1615,5
8,1616,5
9,1617,5
9,1618,5
9,1619,4
9,1620,4
9,1621,4
9,1622,4
9,1623,5
9,1624,4
9,1625,5
9,1626,5
9,1627,4
9,997,4
9,1628,5
9,1629,4
9,1630,5
9,1631,3
9,1632,4
9,1633,5
9,1634,5
9,1635,4
9,1636,4
9,1637,5
9,1638,4
9,1639,3
9,1640,5
9,1641,1
9,1642,5
9,1643,4
9,1644,5
9,1645,5
9,1646,5
9,1647,5
9,1648,2
9,1649,5
9,1650,3
9,1651,5
9,1652,5
9,1653,5
9,1654,4
9,1655,5
9,1024,4
9,1656,5
9,1365,5
9,1657,5
9,1658,5
9,1659,3
9,1660,2
9,1661,5
9,1662,3
9,1663,5
9,1664,5
9,1665,1
9,1666,5
9,347,5
9,1667,5
9,1668,5
9,491,1
9,1669,5
9,1670,4
9,1671,4
9,1672,5
9,1673,5
9,1674,2
9,1675,5
9,1676,5
9,1677,5
9,1678,5
9,1679,5
9,1680,5
9,1681,5
9,1682,5
9,1683,5
9,1684,5
9,1685,5
9,1686,4
9,1687,3
9,1688,5
9,1689,5
9,1690,5
9,1691,4
9,1692,4
9,1693,5
9,289,4
9,1694,5
9,1695,5
9,1696,5
9,1697,4
9,1698,4
9,1699,5
9,1700,5
9,1701,5
9,1702,5
9,1703,4
9,1704,5
9,1705,5
9,1706,5
9,1707,5
9,1708,4
9,1709,5
9,1710,5
9,1711,5
9,1712,5
9,1713,4
9,1714,5
9,1715,5
9,1716,5
9,1717,1
9,1718,5
9,1719,3
9,1720,5
9,1721,5
9,1722,4
9,1723,5
9,1724,4
9,1725,3
9,1726,5
9,1727,5
9,1728,4
9,1729,5
9,1730,5
9,1731,5
9,1732,4
9,1733,5
9,1734,3
9,1735,5
9,1736,5
9,1737,4
9,1738,5
9,1739,4
9,1740,4
9,1358,5
9,1741,5
9,1742,5
9,1743,4
9,1505,4
9,1744,5
9,1745,5
9,1746,5
9,1747,5
9,1748,5
9,1749,3
9,1750,5
9,344,3
9,1751,4
9,1752,2
9,1753,5
9,1754,5
9,1755,5
9,1756,4
9,402,3
9,1757,5
9,1758,5
9,1759,3
9,1760,5
9,1761,4
9,1762,5
9,1763,3
9,1001,5
9,1764,5
9,1765,4
9,1766,3
9,1767,4
9,345,5
9,1768,5
9,1769,4
9,1770,5
9,1771,5
9,1772,5
9,1773,5
9,1774,4
9,1775,4
9,1776,5
9,1777,5
9,1778,4
9,1779,4
9,1780,5
9,1781,4
9,1782,5
9,1783,5
9,1784,5
9,1785,5
9,1786,4
9,1787,4
9,1788,2
9,1789,4
9,1790,5
9,1791,4
9,1792,5
9,1793,4
9,1794,5
9,1795,4
9,1796,4
9,1797,3
9,1798,3
9,1799,5
9,1800,4
9,1801,4
9,1802,4
9,1803,5
9,1804,5
9,1805,5
9,1806,5
9,1807,4
9,1808,4
9,650,4
9,1809,5
9,1810,4
9,1811,5
9,1812,4
9,1813,4
9,1814,5
9,1815,5
9,1816,5
9,1817,3
9,1818,1
9,1819,5
9,1820,5
9,1821,5
9,1822,4
9,1823,4
9,1824,5
9,1825,4
9,1826,4
9,1827,5
9,1828,4
9,1829,5
9,1830,5
9,1831,5
9,1832,4
9,1833,5
9,1834,5
9,1835,4
9,1836,5
9,1837,5
9,1838,4
9,1839,5
9,1840,1
9,1841,4
9,1842,5
9,1843,5
9,1844,5
9,1845,5
9,1846,4
9,1847,5
9,1848,3
9,1849,5
9,1850,4
9,1851,5
9,1852,5
9,1853,5
9,1854,4
9,1855,4
9,1856,4
9,610,5
9,1857,5
9,1858,4
9,1859,4
9,1860,3
9,1861,4
9,1862,3
9,1863,5
9,1864,4
9,1865,5
9,1866,3
9,1867,4
9,1868,5
9,1869,4
9,1870,4
9,1871,5
9,1872,5
9,1873,5
9,1874,5
9,1875,5
9,1876,5
9,1877,4
9,1878,3
9,1879,5
9,1880,5
9,1881,5
9,1882,5
9,1883,5
9,1884,5
9,1885,4
9,1886,5
9,1887,5
9,1888,5
9,1889,5
9,1890,4
9,1891,4
9,1892,5
9,1893,4
9,1894,4
9,1895,5
9,1896,5
9,1897,5
9,1898,4
9,1899,4
9,1900,3
9,1901,4
9,1902,4
9,1903,5
9,1904,4
9,1905,3
9,1906,4
9,1907,5
9,1908,5
9,1909,5
9,1910,5
9,1911,4
9,1912,5
9,1913,5
9,1914,5
9,1915,4
9,1916,4
9,1917,5
9,1918,4
9,1919,3
9,1920,5
9,1921,5
9,1922,5
9,923,5
9,1923,5
9,1924,5
9,1925,5
9,1926,5
9,1927,5
9,1928,5
9,1929,5
9,1930,4
9,1931,4
9,1932,4
9,1933,5
9,1934,5
9,1935,4
9,1936,4
9,1937,4
9,1938,4
9,1939,5
9,1940,4
9,1941,5
9,1942,5
9,1943,5
9,1944,4
9,1945,5
9,1946,5
9,1947,5
9,1948,4
9,1949,4
9,1950,5
9,1951,4
9,1952,5
9,1953,5
9,1954,4
9,1003,5
9,1609,5
9,1955,4
9,1956,4
9,1957,5
9,1958,2
9,1959,5
9,1960,5
9,1961,5
9,1962,2
9,1963,3
9,117,5
9,1964,4
9,1965,5
9,1966,4
9,1967,5
9,1968,3
9,1969,5
9,1970,4
9,1971,4
9,1972,5
9,1973,4
9,1974,4
9,1975,4
9,1976,4
9,1977,4
9,1978,4
9,476,4
9,1979,5
9,1980,5
9,1981,4
9,1982,5
9,1983,4
9,1984,5
9,1985,5
9,1986,4
9,1442,4
9,1987,4
9,608,5
9,1988,5
9,1989,4
9,1990,5
9,1991,5
9,1992,5
9,1993,5
9,1994,3
9,1995,5
9,1996,5
9,1997,5
9,1998,4
9,1999,5
9,2000,3
9,2001,5
9,2002,5
9,2003,4
9,2004,4
9,636,5
9,2005,5
9,2006,5
9,2007,5
9,2008,4
9,2009,5
9,2010,5
9,2011,5
9,2012,3
9,2013,4
9,2014,4
9,2015,5
9,2016,4
9,2017,4
9,2018,4
9,2019,4
9,2020,5
9,2021,4
9,2022,1
9,2023,4
9,1065,5
9,2024,5
9,2025,5
9,2026,5
9,2027,4
9,2028,3
9,2029,5
9,2030,4
9,2031,4
9,2032,5
9,2033,5
9,2034,5
9,2035,5
9,2036,5
9,2037,5
9,2038,5
9,1214,4
9,1383,5
9,2039,5
9,2040,5
9,2041,5
9,2042,5
9,2043,4
9,2044,4
9,2045,4
9,2046,5
9,965,5
9,2047,4
9,2048,4
9,2049,4
9,2050,4
9,2051,4
9,2052,5
9,2053,5
9,2054,3
9,2055,5
9,2056,5
9,2057,4
9,633,4
9,2058,5
9,2059,5
9,2060,4
9,2061,4
9,455,5
9,2062,5
9,1519,4
9,2063,5
9,921,4
9,2064,4
9,2065,4
9,2066,5
9,2067,5
9,2068,5
9,1314,4
9,2069,4
9,2070,4
9,2071,4
9,2072,4
9,2073,4
